Selection,View,Channel,Begin File_x,Begin Time (s),End Time (s),Low Freq (Hz)_x,High Freq (Hz)_x,Species Code,Common Name,Confidence,birdnetfile,site,bins,realID,reviewer_1,reviewer_2,ID,sample_id,Low Freq (Hz)_y,High Freq (Hz)_y,File Offset (s),Delta Time (s),Annotation,label
5960,Spectrogram 1,1,20230523_000000.WAV,17487,17490,0,15000,t-11113588,American Bullfrog,0.618,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV1748717490BD-31209B,Rohit,Ann,362,t-11113588_362,0,2522.7,0.0189,0.2338,BULLFROG,1
5960,Spectrogram 1,1,20230523_000000.WAV,17487,17490,0,15000,t-11113588,American Bullfrog,0.618,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV1748717490BD-31209B,Rohit,Ann,362,t-11113588_362,57.3,2637.3,1.1337,0.7283,BULLFROG,1
5076,Spectrogram 1,1,20230523_000000.WAV,15609,15612,0,15000,t-11113588,American Bullfrog,0.6112,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV1560915612BD-31209B,Camille,Ethan,363,t-11113588_363,0,2203.7,0.0369,2.9368,BULLFROG,1
4860,Spectrogram 1,1,20230521_000000.WAV,20838,20841,0,15000,t-11113588,American Bullfrog,0.7689,20230521_000000.BirdNET.selection.table.txt,BD-31209B,4,20230521_000000.WAV2083820841BD-31209B,Diana,Ethan,364,t-11113588_364,0,2370.4,0.0177,1.8647,BULLFROG,1
4139,Spectrogram 1,1,20230524_000000.WAV,17025,17028,0,15000,t-11113588,American Bullfrog,0.7619,20230524_000000.BirdNET.selection.table.txt,BD-31209B,4,20230524_000000.WAV1702517028BD-31209B,Ethan,Amy,365,t-11113588_365,0,2527.845,0.0395,2.9277,BULLFROG,1
4153,Spectrogram 1,1,20230523_000000.WAV,12660,12663,0,15000,t-11113588,American Bullfrog,0.7795,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV1266012663BD-31209B,Amy,Ann,366,t-11113588_366,0,2385.5,0.049,2.9037,BULLFROG,1
3656,Spectrogram 1,1,20230522_000000.WAV,21147,21150,0,15000,t-11113588,American Bullfrog,0.6414,20230522_000000.BirdNET.selection.table.txt,BD-31209B,4,20230522_000000.WAV2114721150BD-31209B,Ann,Ethan,367,t-11113588_367,59.6,2145.7,0.1181,2.8001,BULLFROG,1
2680,Spectrogram 1,1,20230522_000000.WAV,17577,17580,0,15000,t-11113588,American Bullfrog,0.6579,20230522_000000.BirdNET.selection.table.txt,BD-31209B,4,20230522_000000.WAV1757717580BD-31209B,Rohit,Amy,368,t-11113588_368,0,2924,0.0219,2.5894,BULLFROG,1
4043,Spectrogram 1,1,20230521_000000.WAV,17856,17859,0,15000,t-11113588,American Bullfrog,0.7104,20230521_000000.BirdNET.selection.table.txt,BD-31209B,4,20230521_000000.WAV1785617859BD-31209B,Camille,Diana,369,t-11113588_369,372.1,2666.7,0.082,2.8197,BULLFROG,1
961,Spectrogram 1,1,20230526_000000.WAV,8712,8715,0,15000,t-11113588,American Bullfrog,0.1228,20230526_000000.BirdNET.selection.table.txt,BD-30175A,1,20230526_000000.WAV87128715BD-30175A,Ann,Amy,37,t-11113588_37,,,,,,0
6533,Spectrogram 1,1,20230523_000000.WAV,18783,18786,0,15000,t-11113588,American Bullfrog,0.6564,20230523_000000.BirdNET.selection.table.txt,BD-31209B,4,20230523_000000.WAV1878318786BD-31209B,Diana,Rohit,370,t-11113588_370,0,1783.784,0.0962,2.7471,BULLFROG,1
3568,Spectrogram 1,1,20230522_000000.WAV,20784,20787,0,15000,t-11113588,American Bullfrog,0.8599,20230522_000000.BirdNET.selection.table.txt,BD-31209B,5,20230522_000000.WAV2078420787BD-31209B,Ethan,Amy,371,t-11113588_371,0,2448.3,0.0796,2.8469,BULLFROG,1
4034,Spectrogram 1,1,20230522_000000.WAV,22998,23001,0,15000,t-11113588,American Bullfrog,0.8822,20230522_000000.BirdNET.selection.table.txt,BD-31209B,5,20230522_000000.WAV2299823001BD-31209B,Amy,Diana,372,t-11113588_372,0,2343.7,0.0592,2.9134,BULLFROG,1
4044,Spectrogram 1,1,20230522_000000.WAV,23034,23037,0,15000,t-11113588,American Bullfrog,0.9606,20230522_000000.BirdNET.selection.table.txt,BD-31209B,5,20230522_000000.WAV2303423037BD-31209B,Ann,Ethan,373,t-11113588_373,0,2259.3,0.0263,2.9596,BULLFROG,1
6274,Spectrogram 1,1,20230523_000000.WAV,18096,18099,0,15000,t-11113588,American Bullfrog,0.823,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV1809618099BD-31209B,Rohit,Ann,374,t-11113588_374,59.4,2059.4,0.1203,2.7415,BULLFROG,1
3288,Spectrogram 1,1,20230525_000001.WAV,11157,11160,0,15000,t-11113588,American Bullfrog,0.1824,20230525_000001.BirdNET.selection.table.txt,BD-31393A,1,20230525_000001.WAV1115711160BD-31393A,Camille,Diana,375,t-11113588_375,,,,,,0
1407,Spectrogram 1,1,20230525_200000.WAV,4812,4815,0,15000,t-11113588,American Bullfrog,0.1819,20230525_200000.BirdNET.selection.table.txt,BD-31393A,1,20230525_200000.WAV48124815BD-31393A,Diana,Camille,376,t-11113588_376,,,,,,0
1800,Spectrogram 1,1,20230521_000000.WAV,10401,10404,0,15000,t-11113588,American Bullfrog,0.1918,20230521_000000.BirdNET.selection.table.txt,BD-31938A,1,20230521_000000.WAV1040110404BD-31938A,Ethan,Camille,377,t-11113588_377,,,,,,0
2122,Spectrogram 1,1,20230521_000000.WAV,11688,11691,0,15000,t-11113588,American Bullfrog,0.1817,20230521_000000.BirdNET.selection.table.txt,BD-31938A,1,20230521_000000.WAV1168811691BD-31938A,Amy,Ethan,378,t-11113588_378,,,,,,0
983,Spectrogram 1,1,20230522_000000.WAV,3678,3681,0,15000,t-11113588,American Bullfrog,0.1965,20230522_000000.BirdNET.selection.table.txt,BD-31938A,1,20230522_000000.WAV36783681BD-31938A,Ann,Camille,379,t-11113588_379,,,,,,0
2042,Spectrogram 1,1,20230522_200000.WAV,12534,12537,0,15000,t-11113588,American Bullfrog,0.1271,20230522_200000.BirdNET.selection.table.txt,BD-30175A,1,20230522_200000.WAV1253412537BD-30175A,Rohit,Diana,38,t-11113588_38,,,,,,0
233,Spectrogram 1,1,20230524_000000.WAV,1338,1341,0,15000,t-11113588,American Bullfrog,0.1559,20230524_000000.BirdNET.selection.table.txt,BD-31938A,1,20230524_000000.WAV13381341BD-31938A,Rohit,Amy,380,t-11113588_380,,,,,,0
1312,Spectrogram 1,1,20230523_200000.WAV,14241,14244,0,15000,t-11113588,American Bullfrog,0.1482,20230523_200000.BirdNET.selection.table.txt,BD-31938A,1,20230523_200000.WAV1424114244BD-31938A,Camille,Rohit,381,t-11113588_381,,,,,,0
2789,Spectrogram 1,1,20230524_000000.WAV,17811,17814,0,15000,t-11113588,American Bullfrog,0.263,20230524_000000.BirdNET.selection.table.txt,BD-31938A,2,20230524_000000.WAV1781117814BD-31938A,Diana,Ann,382,t-11113588_382,,,,,,0
3206,Spectrogram 1,1,20230522_000000.WAV,11937,11940,0,15000,t-11113588,American Bullfrog,0.2768,20230522_000000.BirdNET.selection.table.txt,BD-31938A,2,20230522_000000.WAV1193711940BD-31938A,Ethan,Diana,383,t-11113588_383,,,,,,0
3390,Spectrogram 1,1,20230524_000000.WAV,12759,12762,0,15000,t-11113588,American Bullfrog,0.1588,20230524_000000.BirdNET.selection.table.txt,BD-32135B,1,20230524_000000.WAV1275912762BD-32135B,Amy,Rohit,384,t-11113588_384,,,,,,0
577,Spectrogram 1,1,20230525_200000.WAV,4008,4011,0,15000,t-11113588,American Bullfrog,0.1074,20230525_200000.BirdNET.selection.table.txt,BD-32198A,1,20230525_200000.WAV40084011BD-32198A,Ann,Camille,385,t-11113588_385,,,,,,0
3105,Spectrogram 1,1,20230522_200000.WAV,9360,9363,0,15000,t-11113588,American Bullfrog,0.1121,20230522_200000.BirdNET.selection.table.txt,BD-32198A,1,20230522_200000.WAV93609363BD-32198A,Rohit,Diana,386,t-11113588_386,,,,,,0
524,Spectrogram 1,1,20230522_200000.WAV,2187,2190,0,15000,t-11113588,American Bullfrog,0.1011,20230522_200000.BirdNET.selection.table.txt,BD-32198A,1,20230522_200000.WAV21872190BD-32198A,Camille,Amy,387,t-11113588_387,,,,,,0
1287,Spectrogram 1,1,20230526_000000.WAV,9036,9039,0,15000,t-11113588,American Bullfrog,0.1979,20230526_000000.BirdNET.selection.table.txt,BD-32198A,1,20230526_000000.WAV90369039BD-32198A,Diana,Ann,388,t-11113588_388,,,,,,0
1447,Spectrogram 1,1,20230523_200000.WAV,8226,8229,0,15000,t-11113588,American Bullfrog,0.1366,20230523_200000.BirdNET.selection.table.txt,BD-32198A,1,20230523_200000.WAV82268229BD-32198A,Ethan,Camille,389,t-11113588_389,,,,,,0
1074,Spectrogram 1,1,20230526_200000.WAV,5601,5604,0,15000,t-11113588,American Bullfrog,0.1017,20230526_200000.BirdNET.selection.table.txt,BD-30175A,1,20230526_200000.WAV56015604BD-30175A,Camille,Ann,39,t-11113588_39,,,,,,0
1718,Spectrogram 1,1,20230521_000000.WAV,28368,28371,0,15000,t-11113588,American Bullfrog,0.1798,20230521_000000.BirdNET.selection.table.txt,BD-32308B,1,20230521_000000.WAV2836828371BD-32308B,Amy,Camille,390,t-11113588_390,,,,,,0
1119,Spectrogram 1,1,20230521_000000.WAV,21564,21567,0,15000,t-11113588,American Bullfrog,0.2919,20230521_000000.BirdNET.selection.table.txt,BD-32308B,2,20230521_000000.WAV2156421567BD-32308B,Ann,Camille,391,t-11113588_391,,,,,,0
696,Spectrogram 1,1,20230522_000012.WAV,18153,18156,0,15000,t-11113588,American Bullfrog,0.1156,20230522_000012.BirdNET.selection.table.txt,BD-32437B,1,20230522_000012.WAV1815318156BD-32437B,Rohit,Amy,392,t-11113588_392,,,,,,0
847,Spectrogram 1,1,20230522_200000.WAV,6183,6186,0,15000,t-11113588,American Bullfrog,0.1587,20230522_200000.BirdNET.selection.table.txt,BD-32437B,1,20230522_200000.WAV61836186BD-32437B,Camille,Ann,393,t-11113588_393,,,,,,0
890,Spectrogram 1,1,20230528_000012.WAV,27021,27024,0,15000,t-11113588,American Bullfrog,0.1213,20230528_000012.BirdNET.selection.table.txt,BD-32437B,1,20230528_000012.WAV2702127024BD-32437B,Diana,Ethan,394,t-11113588_394,,,,,,0
503,Spectrogram 1,1,20230522_000012.WAV,16515,16518,0,15000,t-11113588,American Bullfrog,0.2299,20230522_000012.BirdNET.selection.table.txt,BD-32437B,2,20230522_000012.WAV1651516518BD-32437B,Ethan,Diana,395,t-11113588_395,,,,,,0
1001,Spectrogram 1,1,20230528_000012.WAV,28002,28005,0,15000,t-11113588,American Bullfrog,0.21,20230528_000012.BirdNET.selection.table.txt,BD-32437B,2,20230528_000012.WAV2800228005BD-32437B,Amy,Ann,396,t-11113588_396,,,,,,0
1658,Spectrogram 1,1,20230525_200000.WAV,13599,13602,0,15000,t-11113588,American Bullfrog,0.1203,20230525_200000.BirdNET.selection.table.txt,BD-32652A,1,20230525_200000.WAV1359913602BD-32652A,Ann,Diana,397,t-11113588_397,,,,,,0
4381,Spectrogram 1,1,20230526_000000.WAV,22224,22227,0,15000,t-11113588,American Bullfrog,0.1005,20230526_000000.BirdNET.selection.table.txt,BD-32652A,1,20230526_000000.WAV2222422227BD-32652A,Rohit,Ethan,398,t-11113588_398,,,,,,0
1815,Spectrogram 1,1,20230526_000000.WAV,13062,13065,0,15000,t-11113588,American Bullfrog,0.1448,20230526_000000.BirdNET.selection.table.txt,BD-32652A,1,20230526_000000.WAV1306213065BD-32652A,Camille,Ethan,399,t-11113588_399,,,,,,0
101,Spectrogram 1,1,20230520_200000.WAV,405,408,0,15000,t-11113588,American Bullfrog,0.1477,20230520_200000.BirdNET.selection.table.txt,BD-29267A,1,20230520_200000.WAV405408BD-29267A,Diana,Rohit,4,t-11113588_4,,,,,,0
2147,Spectrogram 1,1,20230522_200000.WAV,13203,13206,0,15000,t-11113588,American Bullfrog,0.1996,20230522_200000.BirdNET.selection.table.txt,BD-30175A,1,20230522_200000.WAV1320313206BD-30175A,Diana,Rohit,40,t-11113588_40,,,,,,0
1599,Spectrogram 1,1,20230525_200000.WAV,12732,12735,0,15000,t-11113588,American Bullfrog,0.1549,20230525_200000.BirdNET.selection.table.txt,BD-32652A,1,20230525_200000.WAV1273212735BD-32652A,Diana,Ann,400,t-11113588_400,,,,,,0
2688,Spectrogram 1,1,20230525_000000.WAV,12765,12768,0,15000,t-11113588,American Bullfrog,0.1088,20230525_000000.BirdNET.selection.table.txt,BD-32652A,1,20230525_000000.WAV1276512768BD-32652A,Ethan,Amy,401,t-11113588_401,,,,,,0
8084,Spectrogram 1,1,20230526_000000.WAV,30930,30933,0,15000,t-11113588,American Bullfrog,0.1984,20230526_000000.BirdNET.selection.table.txt,BD-32652A,1,20230526_000000.WAV3093030933BD-32652A,Amy,Camille,402,t-11113588_402,0,2500,0.0274,2.8929,REMOVE,-1
1478,Spectrogram 1,1,20230524_000000.WAV,5406,5409,0,15000,t-11113588,American Bullfrog,0.1465,20230524_000000.BirdNET.selection.table.txt,BD-32652A,1,20230524_000000.WAV54065409BD-32652A,Ann,Ethan,403,t-11113588_403,,,,,,0
5503,Spectrogram 1,1,20230526_000000.WAV,24744,24747,0,15000,t-11113588,American Bullfrog,0.386,20230526_000000.BirdNET.selection.table.txt,BD-32652A,2,20230526_000000.WAV2474424747BD-32652A,Rohit,Camille,404,t-11113588_404,,,,,,0
2585,Spectrogram 1,1,20230527_000000.WAV,29190,29193,0,15000,t-11113588,American Bullfrog,0.5489,20230527_000000.BirdNET.selection.table.txt,BD-29263A,3,20230527_000000.WAV2919029193BD-29263A,Camille,Diana,405,t-11113588_405,,,,,,0
3476,Spectrogram 1,1,20230528_000000.WAV,29376,29379,0,15000,t-11113588,American Bullfrog,0.5674,20230528_000000.BirdNET.selection.table.txt,BD-29263B,3,20230528_000000.WAV2937629379BD-29263B,Diana,Rohit,406,t-11113588_406,,,,,,0
2137,Spectrogram 1,1,20230521_200000.WAV,6630,6633,0,15000,t-11113588,American Bullfrog,0.5787,20230521_200000.BirdNET.selection.table.txt,BD-29267A,3,20230521_200000.WAV66306633BD-29267A,Ethan,Camille,407,t-11113588_407,,,,,,0
1487,Spectrogram 1,1,20230522_200000.WAV,4506,4509,0,15000,t-11113588,American Bullfrog,0.6223,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV45064509BD-29267A,Amy,Camille,408,t-11113588_408,,,,,,0
1484,Spectrogram 1,1,20230522_200000.WAV,4503,4506,0,15000,t-11113588,American Bullfrog,0.6533,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV45034506BD-29267A,Ann,Rohit,409,t-11113588_409,,,,,,0
2713,Spectrogram 1,1,20230523_200000.WAV,12030,12033,0,15000,t-11113588,American Bullfrog,0.1212,20230523_200000.BirdNET.selection.table.txt,BD-30175A,1,20230523_200000.WAV1203012033BD-30175A,Ethan,Amy,41,t-11113588_41,,,,,,0
1719,Spectrogram 1,1,20230526_200000.WAV,5886,5889,0,15000,t-11113588,American Bullfrog,0.6646,20230526_200000.BirdNET.selection.table.txt,BD-29267A,4,20230526_200000.WAV58865889BD-29267A,Rohit,Amy,410,t-11113588_410,,,,,,0
1399,Spectrogram 1,1,20230522_000000.WAV,9477,9480,0,15000,t-11113588,American Bullfrog,0.52,20230522_000000.BirdNET.selection.table.txt,BD-29267B,3,20230522_000000.WAV94779480BD-29267B,Camille,Ethan,411,t-11113588_411,0,1425.9,0.0455,0.6501,BULLFROG,1
1397,Spectrogram 1,1,20230522_000000.WAV,9471,9474,0,15000,t-11113588,American Bullfrog,0.5815,20230522_000000.BirdNET.selection.table.txt,BD-29267B,3,20230522_000000.WAV94719474BD-29267B,Diana,Ethan,412,t-11113588_412,0,2517.2,0.0776,2.8338,BULLFROG,1
2900,Spectrogram 1,1,20230522_200000.WAV,13083,13086,0,15000,t-11113588,American Bullfrog,0.5522,20230522_200000.BirdNET.selection.table.txt,BD-29267B,3,20230522_200000.WAV1308313086BD-29267B,Ethan,Amy,413,t-11113588_413,0,2150.121,0.0203,2.9676,BULLFROG,1
3110,Spectrogram 1,1,20230522_000000.WAV,20568,20571,0,15000,t-11113588,American Bullfrog,0.5676,20230522_000000.BirdNET.selection.table.txt,BD-29267B,3,20230522_000000.WAV2056820571BD-29267B,Amy,Camille,414,t-11113588_414,62,2232.6,0.0114,2.9599,BULLFROG,1
516,Spectrogram 1,1,20230523_000000.WAV,2430,2433,0,15000,t-11113588,American Bullfrog,0.5954,20230523_000000.BirdNET.selection.table.txt,BD-29267B,3,20230523_000000.WAV24302433BD-29267B,Ann,Camille,415,t-11113588_415,19.9,1529.8,0.1633,2.7153,BULLFROG,1
2898,Spectrogram 1,1,20230522_200000.WAV,13077,13080,0,15000,t-11113588,American Bullfrog,0.7929,20230522_200000.BirdNET.selection.table.txt,BD-29267B,4,20230522_200000.WAV1307713080BD-29267B,Rohit,Ethan,416,t-11113588_416,0,2465.3,0.7572,0.5754,BULLFROG,1
2898,Spectrogram 1,1,20230522_200000.WAV,13077,13080,0,15000,t-11113588,American Bullfrog,0.7929,20230522_200000.BirdNET.selection.table.txt,BD-29267B,4,20230522_200000.WAV1307713080BD-29267B,Rohit,Ethan,416,t-11113588_416,0,2465.3,2.1238,0.5035,BULLFROG,1
251,Spectrogram 1,1,20230523_000000.WAV,1191,1194,0,15000,t-11113588,American Bullfrog,0.7613,20230523_000000.BirdNET.selection.table.txt,BD-29267B,4,20230523_000000.WAV11911194BD-29267B,Camille,Amy,417,t-11113588_417,0,2393.8,0.0609,2.9059,BULLFROG,1
183,Spectrogram 1,1,20230523_000000.WAV,825,828,0,15000,t-11113588,American Bullfrog,0.6962,20230523_000000.BirdNET.selection.table.txt,BD-29267B,4,20230523_000000.WAV825828BD-29267B,Diana,Rohit,418,t-11113588_418,0,2517.2,0.1082,2.7551,REMOVE,-1
309,Spectrogram 1,1,20230522_000000.WAV,2070,2073,0,15000,t-11113588,American Bullfrog,0.6353,20230522_000000.BirdNET.selection.table.txt,BD-29267B,4,20230522_000000.WAV20702073BD-29267B,Ethan,Camille,419,t-11113588_419,124,1953.5,0.8831,2.0651,BULLFROG,1
648,Spectrogram 1,1,20230522_200000.WAV,2073,2076,0,15000,t-11113588,American Bullfrog,0.1097,20230522_200000.BirdNET.selection.table.txt,BD-30175A,1,20230522_200000.WAV20732076BD-30175A,Amy,Ethan,42,t-11113588_42,,,,,,0
3124,Spectrogram 1,1,20230521_000000.WAV,16995,16998,0,15000,t-11113588,American Bullfrog,0.7209,20230521_000000.BirdNET.selection.table.txt,BD-29267B,4,20230521_000000.WAV1699516998BD-29267B,Amy,Camille,420,t-11113588_420,0,2050.7,0.0492,2.8747,BULLFROG,1
252,Spectrogram 1,1,20230523_000000.WAV,1194,1197,0,15000,t-11113588,American Bullfrog,0.7681,20230523_000000.BirdNET.selection.table.txt,BD-29267B,4,20230523_000000.WAV11941197BD-29267B,Ann,Rohit,421,t-11113588_421,59.6,1569.5,0.1143,2.8001,BULLFROG,1
119,Spectrogram 1,1,20230523_000000.WAV,555,558,0,15000,t-11113588,American Bullfrog,0.7395,20230523_000000.BirdNET.selection.table.txt,BD-29267B,4,20230523_000000.WAV555558BD-29267B,Rohit,Diana,422,t-11113588_422,0,1228.346,0.1461,2.7891,BULLFROG,1
2619,Spectrogram 1,1,20230522_000000.WAV,16332,16335,0,15000,t-11113588,American Bullfrog,0.6673,20230522_000000.BirdNET.selection.table.txt,BD-29267B,4,20230522_000000.WAV1633216335BD-29267B,Camille,Rohit,423,t-11113588_423,0,2566.5,0.0423,2.8771,BULLFROG,1
190,Spectrogram 1,1,20230523_000000.WAV,891,894,0,15000,t-11113588,American Bullfrog,0.7922,20230523_000000.BirdNET.selection.table.txt,BD-29267B,4,20230523_000000.WAV891894BD-29267B,Diana,Camille,424,t-11113588_424,18.4,2534.5,0.1035,2.7813,REMOVE,-1
354,Spectrogram 1,1,20230523_000000.WAV,1683,1686,0,15000,t-11113588,American Bullfrog,0.6954,20230523_000000.BirdNET.selection.table.txt,BD-29267B,4,20230523_000000.WAV16831686BD-29267B,Ethan,Camille,425,t-11113588_425,124,2201.6,0.1352,2.8026,BULLFROG,1
1398,Spectrogram 1,1,20230522_000000.WAV,9474,9477,0,15000,t-11113588,American Bullfrog,0.7085,20230522_000000.BirdNET.selection.table.txt,BD-29267B,4,20230522_000000.WAV94749477BD-29267B,Amy,Ann,426,t-11113588_426,0,2029.8,0.0739,2.8843,BULLFROG,1
2901,Spectrogram 1,1,20230522_200000.WAV,13086,13089,0,15000,t-11113588,American Bullfrog,0.6096,20230522_200000.BirdNET.selection.table.txt,BD-29267B,4,20230522_200000.WAV1308613089BD-29267B,Ann,Camille,427,t-11113588_427,119.2,1430.5,0.0196,2.8944,BULLFROG,1
539,Spectrogram 1,1,20230523_000000.WAV,2670,2673,0,15000,t-11113588,American Bullfrog,0.9048,20230523_000000.BirdNET.selection.table.txt,BD-29267B,5,20230523_000000.WAV26702673BD-29267B,Rohit,Camille,428,t-11113588_428,0,2350.7,0.049,1.4565,BULLFROG,1
539,Spectrogram 1,1,20230523_000000.WAV,2670,2673,0,15000,t-11113588,American Bullfrog,0.9048,20230523_000000.BirdNET.selection.table.txt,BD-29267B,5,20230523_000000.WAV26702673BD-29267B,Rohit,Camille,428,t-11113588_428,0,2408,2.3262,0.5844,BULLFROG,1
2440,Spectrogram 1,1,20230522_000000.WAV,14862,14865,0,15000,t-11113588,American Bullfrog,0.8638,20230522_000000.BirdNET.selection.table.txt,BD-29267B,5,20230522_000000.WAV1486214865BD-29267B,Camille,Rohit,429,t-11113588_429,0,2671.3,0.2532,2.1758,BULLFROG,1
654,Spectrogram 1,1,20230523_000000.WAV,12345,12348,0,15000,t-11113588,American Bullfrog,0.1505,20230523_000000.BirdNET.selection.table.txt,BD-30175A,1,20230523_000000.WAV1234512348BD-30175A,Ann,Ethan,43,t-11113588_43,,,,,,0
118,Spectrogram 1,1,20230523_000000.WAV,552,555,0,15000,t-11113588,American Bullfrog,0.8718,20230523_000000.BirdNET.selection.table.txt,BD-29267B,5,20230523_000000.WAV552555BD-29267B,Diana,Ethan,430,t-11113588_430,0,2569,0.0831,2.8338,BULLFROG,1
537,Spectrogram 1,1,20230523_000000.WAV,2664,2667,0,15000,t-11113588,American Bullfrog,0.8948,20230523_000000.BirdNET.selection.table.txt,BD-29267B,5,20230523_000000.WAV26642667BD-29267B,Ethan,Ann,431,t-11113588_431,39.6,1386.1,0.0914,2.7981,BULLFROG,1
3150,Spectrogram 1,1,20230522_200000.WAV,14283,14286,0,15000,t-11113588,American Bullfrog,0.9296,20230522_200000.BirdNET.selection.table.txt,BD-29267B,5,20230522_200000.WAV1428314286BD-29267B,Amy,Ethan,432,t-11113588_432,0,2008.8,0.0744,2.894,BULLFROG,1
321,Spectrogram 1,1,20230522_000000.WAV,2127,2130,0,15000,t-11113588,American Bullfrog,0.9173,20230522_000000.BirdNET.selection.table.txt,BD-29267B,5,20230522_000000.WAV21272130BD-29267B,Ann,Amy,433,t-11113588_433,0,2374.3,0.0871,2.8596,BULLFROG,1
316,Spectrogram 1,1,20230522_000000.WAV,2118,2121,0,15000,t-11113588,American Bullfrog,0.8545,20230522_000000.BirdNET.selection.table.txt,BD-29267B,5,20230522_000000.WAV21182121BD-29267B,Rohit,Diana,434,t-11113588_434,0,1110.236,0.078,2.8224,BULLFROG,1
538,Spectrogram 1,1,20230523_000000.WAV,2667,2670,0,15000,t-11113588,American Bullfrog,0.9145,20230523_000000.BirdNET.selection.table.txt,BD-29267B,5,20230523_000000.WAV26672670BD-29267B,Camille,Diana,435,t-11113588_435,0,1110.236,0.1112,2.8307,BULLFROG,1
114,Spectrogram 1,1,20230523_000000.WAV,549,552,0,15000,t-11113588,American Bullfrog,0.8106,20230523_000000.BirdNET.selection.table.txt,BD-29267B,5,20230523_000000.WAV549552BD-29267B,Diana,Amy,436,t-11113588_436,0,2569,0.0875,2.8338,BULLFROG,1
349,Spectrogram 1,1,20230522_000000.WAV,2325,2328,0,15000,t-11113588,American Bullfrog,0.8314,20230522_000000.BirdNET.selection.table.txt,BD-29267B,5,20230522_000000.WAV23252328BD-29267B,Ethan,Ann,437,t-11113588_437,99,1425.7,0.1061,2.8263,BULLFROG,1
3619,Spectrogram 1,1,20230522_200000.WAV,9342,9345,0,15000,t-11113588,American Bullfrog,0.5408,20230522_200000.BirdNET.selection.table.txt,BD-29638A,3,20230522_200000.WAV93429345BD-29638A,Amy,Diana,438,t-11113588_438,,,,,,0
308,Spectrogram 1,1,20230520_000000.WAV,3729,3732,0,15000,t-11113588,American Bullfrog,0.6183,20230520_000000.BirdNET.selection.table.txt,BD-29638A,4,20230520_000000.WAV37293732BD-29638A,Ann,Camille,439,t-11113588_439,,,,,,0
