Selection,View,Channel,Begin.File,Begin.Time..s.,End Time (s),Low Freq (Hz)_x,High Freq (Hz)_x,Species.Code,Common.Name,Confidence,birdnetfile,site,bins,date,time,reviewer_1,reviewer_2,ID,sample_id,Low Freq (Hz)_y,High Freq (Hz)_y,File Offset (s),Delta Time (s),Annotation,label,segment_id,clip_id
1565,Spectrogram 1,1,20230525_200000.WAV,13119,13122,0,15000,t-11031961,Coyote,0.3104,20230525_200000.BirdNET.selection.table.txt,BD-32198A,2,5/25/23,20:00:00,Camille,Amy,395,t-11031961_395_9sec,,,,,,0,1,a
322,Spectrogram 1,1,20230520_200000.WAV,2496,2499,0,15000,t-11031961,Coyote,0.2575,20230520_200000.BirdNET.selection.table.txt,BD-32198A,2,5/20/23,20:00:00,Diana,Amy,396,t-11031961_396_9sec,,,,,,0,1,a
1039,Spectrogram 1,1,20230520_000000.WAV,10074,10077,0,15000,t-11031961,Coyote,0.1003,20230520_000000.BirdNET.selection.table.txt,BD-32437A,1,5/20/23,00:00:00,Ethan,Camille,397,t-11031961_397_9sec,,,,,,0,1,a
177,Spectrogram 1,1,20230521_000000.WAV,1263,1266,0,15000,t-11031961,Coyote,0.1531,20230521_000000.BirdNET.selection.table.txt,BD-32566A,1,5/21/23,00:00:00,Amy,Rohit,398,t-11031961_398_9sec,,,,,,0,1,a
1340,Spectrogram 1,1,20230526_200000.WAV,12126,12129,0,15000,t-11031961,Coyote,0.1256,20230526_200000.BirdNET.selection.table.txt,BD-32652A,1,5/26/23,20:00:00,Ann,Camille,399,t-11031961_399_9sec,,,,,,0,1,a
1453,Spectrogram 1,1,20230520_200000.WAV,13266,13269,0,15000,t-11031961,Coyote,0.1032,20230520_200000.BirdNET.selection.table.txt,BD-29638A,1,5/20/23,20:00:00,Camille,Amy,39,t-11031961_39_9sec,,,,,,0,1,a
625,Spectrogram 1,1,20230522_200000.WAV,5322,5325,0,15000,t-11031961,Coyote,0.333,20230522_200000.BirdNET.selection.table.txt,BD-29050B,2,5/22/23,20:00:00,Camille,Ethan,3,t-11031961_3_9sec,136.2,2218.6,5.4221,2.4605,COYOTE,1,1,a
415,Spectrogram 1,1,20230528_200000.WAV,3978,3981,0,15000,t-11031961,Coyote,0.1401,20230528_200000.BirdNET.selection.table.txt,BD-32652A,1,5/28/23,20:00:00,Rohit,Camille,400,t-11031961_400_9sec,,,,,,0,1,a
446,Spectrogram 1,1,20230521_200000.WAV,1560,1563,0,15000,t-11031961,Coyote,0.1066,20230521_200000.BirdNET.selection.table.txt,BD-29638A,1,5/21/23,20:00:00,Diana,Camille,40,t-11031961_40_9sec,,,,,,0,1,a
878,Spectrogram 1,1,20230522_200000.WAV,3891,3894,0,15000,t-11031961,Coyote,0.1817,20230522_200000.BirdNET.selection.table.txt,BD-29638A,1,5/22/23,20:00:00,Ethan,Camille,41,t-11031961_41_9sec,,,,,,0,1,a
4269,Spectrogram 1,1,20230522_200000.WAV,10800,10803,0,15000,t-11031961,Coyote,0.2793,20230522_200000.BirdNET.selection.table.txt,BD-29638A,2,5/22/23,20:00:00,Amy,Ann,42,t-11031961_42_9sec,,,,,,0,1,a
579,Spectrogram 1,1,20230524_200000.WAV,4200,4203,0,15000,t-11031961,Coyote,0.101,20230524_200000.BirdNET.selection.table.txt,BD-29638A,1,5/24/23,20:00:00,Ann,Ethan,43,t-11031961_43_9sec,,,,,,0,1,a
374,Spectrogram 1,1,20230525_000000.WAV,1446,1449,0,15000,t-11031961,Coyote,0.3708,20230525_000000.BirdNET.selection.table.txt,BD-29638A,2,5/25/23,00:00:00,Rohit,Camille,44,t-11031961_44_9sec,,,,,,0,1,a
2036,Spectrogram 1,1,20230525_000000.WAV,5148,5151,0,15000,t-11031961,Coyote,0.2832,20230525_000000.BirdNET.selection.table.txt,BD-29638A,2,5/25/23,00:00:00,Camille,Ann,45,t-11031961_45_9sec,,,,,,0,1,a
678,Spectrogram 1,1,20230525_200000.WAV,10266,10269,0,15000,t-11031961,Coyote,0.1056,20230525_200000.BirdNET.selection.table.txt,BD-29638A,1,5/25/23,20:00:00,Diana,Rohit,46,t-11031961_46_9sec,,,,,,0,1,a
21,Spectrogram 1,1,20230526_200000.WAV,48,51,0,15000,t-11031961,Coyote,0.1824,20230526_200000.BirdNET.selection.table.txt,BD-29638A,1,5/26/23,20:00:00,Ethan,Diana,47,t-11031961_47_9sec,,,,,,0,1,a
3145,Spectrogram 1,1,20230526_200000.WAV,12444,12447,0,15000,t-11031961,Coyote,0.1957,20230526_200000.BirdNET.selection.table.txt,BD-29638A,1,5/26/23,20:00:00,Amy,Ethan,48,t-11031961_48_9sec,,,,,,0,1,a
2038,Spectrogram 1,1,20230527_200000.WAV,4623,4626,0,15000,t-11031961,Coyote,0.2425,20230527_200000.BirdNET.selection.table.txt,BD-29638A,2,5/27/23,20:00:00,Ann,Rohit,49,t-11031961_49_9sec,,,,,,0,1,a
236,Spectrogram 1,1,20230523_200000.WAV,1728,1731,0,15000,t-11031961,Coyote,0.1763,20230523_200000.BirdNET.selection.table.txt,BD-29050B,1,5/23/23,20:00:00,Diana,Camille,4,t-11031961_4_9sec,,,,,,0,1,a
1157,Spectrogram 1,1,20230526_000000.WAV,8442,8445,0,15000,t-11031961,Coyote,0.1383,20230526_000000.BirdNET.selection.table.txt,BD-29964A,1,5/26/23,00:00:00,Rohit,Ann,50,t-11031961_50_9sec,,,,,,0,1,a
2122,Spectrogram 1,1,20230526_000000.WAV,13221,13224,0,15000,t-11031961,Coyote,0.1369,20230526_000000.BirdNET.selection.table.txt,BD-29964A,1,5/26/23,00:00:00,Camille,Ann,51,t-11031961_51_9sec,,,,,,0,1,a
4213,Spectrogram 1,1,20230526_000000.WAV,27138,27141,0,15000,t-11031961,Coyote,0.1075,20230526_000000.BirdNET.selection.table.txt,BD-29964A,1,5/26/23,00:00:00,Diana,Amy,52,t-11031961_52_9sec,,,,,,0,1,a
1841,Spectrogram 1,1,20230520_000000.WAV,14667,14670,0,15000,t-11031961,Coyote,0.3456,20230520_000000.BirdNET.selection.table.txt,BD-30162A,2,5/20/23,00:00:00,Ethan,Camille,53,t-11031961_53_9sec,,,,,,0,1,a
1070,Spectrogram 1,1,20230523_000000.WAV,9597,9600,0,15000,t-11031961,Coyote,0.1371,20230523_000000.BirdNET.selection.table.txt,BD-30162A,1,5/23/23,00:00:00,Amy,Ann,54,t-11031961_54_9sec,,,,,,0,1,a
2064,Spectrogram 1,1,20230524_000000.WAV,15120,15123,0,15000,t-11031961,Coyote,0.1247,20230524_000000.BirdNET.selection.table.txt,BD-30162A,1,5/24/23,00:00:00,Ann,Camille,55,t-11031961_55_9sec,,,,,,0,1,a
4833,Spectrogram 1,1,20230524_000000.WAV,26256,26259,0,15000,t-11031961,Coyote,0.1545,20230524_000000.BirdNET.selection.table.txt,BD-30162A,1,5/24/23,00:00:00,Rohit,Camille,56,t-11031961_56_9sec,,,,,,0,1,a
1100,Spectrogram 1,1,20230525_000000.WAV,9918,9921,0,15000,t-11031961,Coyote,0.1066,20230525_000000.BirdNET.selection.table.txt,BD-30162A,1,5/25/23,00:00:00,Camille,Ann,57,t-11031961_57_9sec,,,,,,0,1,a
2310,Spectrogram 1,1,20230525_000000.WAV,14238,14241,0,15000,t-11031961,Coyote,0.1225,20230525_000000.BirdNET.selection.table.txt,BD-30162A,1,5/25/23,00:00:00,Diana,Rohit,58,t-11031961_58_9sec,,,,,,0,1,a
184,Spectrogram 1,1,20230526_000000.WAV,2403,2406,0,15000,t-11031961,Coyote,0.1103,20230526_000000.BirdNET.selection.table.txt,BD-30162A,1,5/26/23,00:00:00,Ethan,Ann,59,t-11031961_59_9sec,,,,,,0,1,a
736,Spectrogram 1,1,20230524_000000.WAV,6768,6771,0,15000,t-11031961,Coyote,0.1048,20230524_000000.BirdNET.selection.table.txt,BD-29050B,1,5/24/23,00:00:00,Ethan,Ann,5,t-11031961_5_9sec,,,,,,0,1,a
1197,Spectrogram 1,1,20230526_000000.WAV,8880,8883,0,15000,t-11031961,Coyote,0.1848,20230526_000000.BirdNET.selection.table.txt,BD-30162A,1,5/26/23,00:00:00,Amy,Ethan,60,t-11031961_60_9sec,,,,,,0,1,a
209,Spectrogram 1,1,20230527_000000.WAV,1962,1965,0,15000,t-11031961,Coyote,0.1401,20230527_000000.BirdNET.selection.table.txt,BD-30162A,1,5/27/23,00:00:00,Ann,Camille,61,t-11031961_61_9sec,,,,,,0,1,a
1282,Spectrogram 1,1,20230527_000000.WAV,8934,8937,0,15000,t-11031961,Coyote,0.1406,20230527_000000.BirdNET.selection.table.txt,BD-30162A,1,5/27/23,00:00:00,Rohit,Diana,62,t-11031961_62_9sec,,,,,,0,1,a
427,Spectrogram 1,1,20230520_200000.WAV,3759,3762,0,15000,t-11031961,Coyote,0.3134,20230520_200000.BirdNET.selection.table.txt,BD-30175A,2,5/20/23,20:00:00,Camille,Amy,63,t-11031961_63_9sec,,,,,,0,1,a
1112,Spectrogram 1,1,20230521_000000.WAV,3624,3627,0,15000,t-11031961,Coyote,0.1725,20230521_000000.BirdNET.selection.table.txt,BD-30175A,1,5/21/23,00:00:00,Diana,Ethan,64,t-11031961_64_9sec,,,,,,0,1,a
112,Spectrogram 1,1,20230522_000000.WAV,5076,5079,0,15000,t-11031961,Coyote,0.3809,20230522_000000.BirdNET.selection.table.txt,BD-30175A,2,5/22/23,00:00:00,Ethan,Amy,65,t-11031961_65_9sec,,,,,,0,1,a
1606,Spectrogram 1,1,20230522_000000.WAV,29814,29817,0,15000,t-11031961,Coyote,0.1982,20230522_000000.BirdNET.selection.table.txt,BD-30175A,1,5/22/23,00:00:00,Amy,Rohit,66,t-11031961_66_9sec,,,,,,0,1,a
215,Spectrogram 1,1,20230522_200000.WAV,702,705,0,15000,t-11031961,Coyote,0.17,20230522_200000.BirdNET.selection.table.txt,BD-30175A,1,5/22/23,20:00:00,Ann,Rohit,67,t-11031961_67_9sec,,,,,,0,1,a
350,Spectrogram 1,1,20230524_000000.WAV,14427,14430,0,15000,t-11031961,Coyote,0.142,20230524_000000.BirdNET.selection.table.txt,BD-30175A,1,5/24/23,00:00:00,Rohit,Ethan,68,t-11031961_68_9sec,,,,,,0,1,a
1225,Spectrogram 1,1,20230524_000000.WAV,27294,27297,0,15000,t-11031961,Coyote,0.3266,20230524_000000.BirdNET.selection.table.txt,BD-30175A,2,5/24/23,00:00:00,Camille,Rohit,69,t-11031961_69_9sec,,,,,,0,1,a
2453,Spectrogram 1,1,20230525_000000.WAV,14397,14400,0,15000,t-11031961,Coyote,0.1103,20230525_000000.BirdNET.selection.table.txt,BD-29050B,1,5/25/23,00:00:00,Amy,Ethan,6,t-11031961_6_9sec,,,,,,0,1,a
985,Spectrogram 1,1,20230525_000000.WAV,14544,14547,0,15000,t-11031961,Coyote,0.4416,20230525_000000.BirdNET.selection.table.txt,BD-30175A,3,5/25/23,00:00:00,Diana,Amy,70,t-11031961_70_9sec,,,,,,0,1,a
1340,Spectrogram 1,1,20230525_000000.WAV,21039,21042,0,15000,t-11031961,Coyote,0.2859,20230525_000000.BirdNET.selection.table.txt,BD-30175A,2,5/25/23,00:00:00,Ethan,Ann,71,t-11031961_71_9sec,,,,,,0,1,a
1702,Spectrogram 1,1,20230525_000000.WAV,24933,24936,0,15000,t-11031961,Coyote,0.1359,20230525_000000.BirdNET.selection.table.txt,BD-30175A,1,5/25/23,00:00:00,Amy,Ethan,72,t-11031961_72_9sec,,,,,,0,1,a
1171,Spectrogram 1,1,20230526_000000.WAV,9996,9999,0,15000,t-11031961,Coyote,0.1646,20230526_000000.BirdNET.selection.table.txt,BD-30175A,1,5/26/23,00:00:00,Ann,Rohit,73,t-11031961_73_9sec,,,,,,0,1,a
423,Spectrogram 1,1,20230526_200000.WAV,3432,3435,0,15000,t-11031961,Coyote,0.2129,20230526_200000.BirdNET.selection.table.txt,BD-30175A,2,5/26/23,20:00:00,Rohit,Ethan,74,t-11031961_74_9sec,,,,,,0,1,a
170,Spectrogram 1,1,20230527_000000.WAV,1338,1341,0,15000,t-11031961,Coyote,0.1053,20230527_000000.BirdNET.selection.table.txt,BD-30175A,1,5/27/23,00:00:00,Camille,Diana,75,t-11031961_75_9sec,,,,,,0,1,a
2676,Spectrogram 1,1,20230527_000000.WAV,22656,22659,0,15000,t-11031961,Coyote,0.1477,20230527_000000.BirdNET.selection.table.txt,BD-30175A,1,5/27/23,00:00:00,Diana,Ann,76,t-11031961_76_9sec,,,,,,0,1,a
4064,Spectrogram 1,1,20230527_000000.WAV,31314,31317,0,15000,t-11031961,Coyote,0.1003,20230527_000000.BirdNET.selection.table.txt,BD-30175A,1,5/27/23,00:00:00,Ethan,Ann,77,t-11031961_77_9sec,,,,,,0,1,a
819,Spectrogram 1,1,20230522_000000.WAV,5946,5949,0,15000,t-11031961,Coyote,0.1233,20230522_000000.BirdNET.selection.table.txt,BD-30175B,1,5/22/23,00:00:00,Amy,Rohit,78,t-11031961_78_9sec,,,,,,0,1,a
1091,Spectrogram 1,1,20230523_200000.WAV,5427,5430,0,15000,t-11031961,Coyote,0.1052,20230523_200000.BirdNET.selection.table.txt,BD-30175B,1,5/23/23,20:00:00,Ann,Ethan,79,t-11031961_79_9sec,,,,,,0,1,a
1017,Spectrogram 1,1,20230526_200000.WAV,13440,13443,0,15000,t-11031961,Coyote,0.2683,20230526_200000.BirdNET.selection.table.txt,BD-29263A,2,5/26/23,20:00:00,Ann,Amy,7,t-11031961_7_9sec,291.9,2277.0,0.0031,1.2771,COYOTE,1,1,a
1017,Spectrogram 1,1,20230526_200000.WAV,13440,13443,0,15000,t-11031961,Coyote,0.2683,20230526_200000.BirdNET.selection.table.txt,BD-29263A,2,5/26/23,20:00:00,Ann,Amy,7,t-11031961_7_9sec,155.7,2024.0,2.0854,3.0,COYOTE,1,2,a
1017,Spectrogram 1,1,20230526_200000.WAV,13440,13443,0,15000,t-11031961,Coyote,0.2683,20230526_200000.BirdNET.selection.table.txt,BD-29263A,2,5/26/23,20:00:00,Ann,Amy,7,t-11031961_7_9sec,155.7,2024.0,5.0854,0.4241999999999999,COYOTE,1,2,b
1138,Spectrogram 1,1,20230524_000000.WAV,11262,11265,0,15000,t-11031961,Coyote,0.2224,20230524_000000.BirdNET.selection.table.txt,BD-30175B,2,5/24/23,00:00:00,Rohit,Camille,80,t-11031961_80_9sec,,,,,,0,1,a
2067,Spectrogram 1,1,20230524_000000.WAV,17529,17532,0,15000,t-11031961,Coyote,0.1068,20230524_000000.BirdNET.selection.table.txt,BD-30175B,1,5/24/23,00:00:00,Camille,Ann,81,t-11031961_81_9sec,,,,,,0,1,a
3190,Spectrogram 1,1,20230524_000000.WAV,31494,31497,0,15000,t-11031961,Coyote,0.1681,20230524_000000.BirdNET.selection.table.txt,BD-30175B,1,5/24/23,00:00:00,Diana,Amy,82,t-11031961_82_9sec,,,,,,0,1,a
1315,Spectrogram 1,1,20230525_000000.WAV,18705,18708,0,15000,t-11031961,Coyote,0.1003,20230525_000000.BirdNET.selection.table.txt,BD-30175B,1,5/25/23,00:00:00,Ethan,Amy,83,t-11031961_83_9sec,,,,,,0,1,a
1926,Spectrogram 1,1,20230525_000000.WAV,27936,27939,0,15000,t-11031961,Coyote,0.1673,20230525_000000.BirdNET.selection.table.txt,BD-30175B,1,5/25/23,00:00:00,Amy,Ann,84,t-11031961_84_9sec,,,,,,0,1,a
1743,Spectrogram 1,1,20230525_200000.WAV,9576,9579,0,15000,t-11031961,Coyote,0.1744,20230525_200000.BirdNET.selection.table.txt,BD-30175B,1,5/25/23,20:00:00,Ann,Rohit,85,t-11031961_85_9sec,,,,,,0,1,a
1877,Spectrogram 1,1,20230526_000000.WAV,25308,25311,0,15000,t-11031961,Coyote,0.1587,20230526_000000.BirdNET.selection.table.txt,BD-30175B,1,5/26/23,00:00:00,Rohit,Amy,86,t-11031961_86_9sec,,,,,,0,1,a
714,Spectrogram 1,1,20230527_000000.WAV,6669,6672,0,15000,t-11031961,Coyote,0.1447,20230527_000000.BirdNET.selection.table.txt,BD-30175B,1,5/27/23,00:00:00,Camille,Amy,87,t-11031961_87_9sec,,,,,,0,1,a
642,Spectrogram 1,1,20230524_000000.WAV,2223,2226,0,15000,t-11031961,Coyote,0.373,20230524_000000.BirdNET.selection.table.txt,BD-31164A,2,5/24/23,00:00:00,Diana,Rohit,88,t-11031961_88_9sec,,,,,,0,1,a
4106,Spectrogram 1,1,20230520_000000.WAV,18333,18336,0,15000,t-11031961,Coyote,0.2654,20230520_000000.BirdNET.selection.table.txt,BD-31209A,2,5/20/23,00:00:00,Ethan,Rohit,89,t-11031961_89_9sec,,,,,,0,1,a
46,Spectrogram 1,1,20230528_000000.WAV,564,567,0,15000,t-11031961,Coyote,0.1098,20230528_000000.BirdNET.selection.table.txt,BD-29263A,1,5/28/23,00:00:00,Rohit,Camille,8,t-11031961_8_9sec,,,,,,0,1,a
25,Spectrogram 1,1,20230520_200000.WAV,102,105,0,15000,t-11031961,Coyote,0.1068,20230520_200000.BirdNET.selection.table.txt,BD-31209A,1,5/20/23,20:00:00,Amy,Ethan,90,t-11031961_90_9sec,,,,,,0,1,a
1365,Spectrogram 1,1,20230524_000000.WAV,5778,5781,0,15000,t-11031961,Coyote,0.1315,20230524_000000.BirdNET.selection.table.txt,BD-31209A,1,5/24/23,00:00:00,Ann,Rohit,91,t-11031961_91_9sec,,,,,,0,1,a
104,Spectrogram 1,1,20230524_200000.WAV,858,861,0,15000,t-11031961,Coyote,0.1057,20230524_200000.BirdNET.selection.table.txt,BD-31209A,1,5/24/23,20:00:00,Rohit,Ann,92,t-11031961_92_9sec,,,,,,0,1,a
1874,Spectrogram 1,1,20230524_200000.WAV,5622,5625,0,15000,t-11031961,Coyote,0.1675,20230524_200000.BirdNET.selection.table.txt,BD-31393A,1,5/24/23,20:00:00,Camille,Amy,93,t-11031961_93_9sec,,,,,,0,1,a
1718,Spectrogram 1,1,20230520_000000.WAV,7674,7677,0,15000,t-11031961,Coyote,0.2422,20230520_000000.BirdNET.selection.table.txt,BD-32198A,2,5/20/23,00:00:00,Diana,Amy,94,t-11031961_94_9sec,,,,,,0,1,a
561,Spectrogram 1,1,20230520_200000.WAV,3897,3900,0,15000,t-11031961,Coyote,0.1138,20230520_200000.BirdNET.selection.table.txt,BD-32198A,1,5/20/23,20:00:00,Ethan,Diana,95,t-11031961_95_9sec,,,,,,0,1,a
2706,Spectrogram 1,1,20230520_200000.WAV,14166,14169,0,15000,t-11031961,Coyote,0.2839,20230520_200000.BirdNET.selection.table.txt,BD-32198A,2,5/20/23,20:00:00,Amy,Ethan,96,t-11031961_96_9sec,,,,,,0,1,a
1221,Spectrogram 1,1,20230522_200000.WAV,4680,4683,0,15000,t-11031961,Coyote,0.1036,20230522_200000.BirdNET.selection.table.txt,BD-32198A,1,5/22/23,20:00:00,Ann,Amy,97,t-11031961_97_9sec,,,,,,0,1,a
1866,Spectrogram 1,1,20230523_000000.WAV,3702,3705,0,15000,t-11031961,Coyote,0.1122,20230523_000000.BirdNET.selection.table.txt,BD-32198A,1,5/23/23,00:00:00,Rohit,Ethan,98,t-11031961_98_9sec,,,,,,0,1,a
854,Spectrogram 1,1,20230523_200000.WAV,5196,5199,0,15000,t-11031961,Coyote,0.1172,20230523_200000.BirdNET.selection.table.txt,BD-32198A,1,5/23/23,20:00:00,Camille,Rohit,99,t-11031961_99_9sec,,,,,,0,1,a
697,Spectrogram 1,1,20230526_000000.WAV,10290,10293,0,15000,t-11031961,Coyote,0.2104,20230526_000000.BirdNET.selection.table.txt,BD-29263B,2,5/26/23,00:00:00,Camille,Diana,9,t-11031961_9_9sec,,,,,,0,1,a
